item_id,item_name,category,veg_flag,price
2783,Dry Fig Milkshake (350 Ml),"Beverages,Chinese",Veg,99.0
2784,Pav Bhaji (4 Pcs) With Cheese,"Beverages,Chinese",Veg,114.0
2785,Dry Fruit Sundae,Desserts,Veg,155.0
2786,Panneer Kulcha,"South Indian,North Indian",Veg,100.0
2787,Chilli Aloo Roll,"Chinese,Indian",Veg,220.0
2788,Mutton Mini Meals Combo,"South Indian,Biryani",Non-Veg,200.0
2789,Pita Paneer Mayo Sandwich,Fast Food,Veg,135.0
2790,Chicken Manchurian Dry,"North Indian,Arabian",Non-Veg,290.0
2791,Elai Adai (50 Gms),"South Indian,North Indian",Veg,86.0
2792,Mango Falooda Regular,"South Indian,North Indian",Veg,310.0
2793,Chilli Cheese Sandwich + Berry Blueberry Shake,Desserts,Veg,215.0
2794,Jaljeera Soda,Desserts,Veg,77.0
2795,Lemon Cour Soup,"South Indian,North Indian",Veg,95.0
2796,Dhal Methi Large,"South Indian,North Indian",Veg,219.0
2797,Bombay Gobi 65 Small,"South Indian,North Indian",Veg,250.0
2798,Fish Manchurian Gravy,"North Indian,Arabian",Non-Veg,300.0
2799,Chenna Masala Small,"South Indian,North Indian",Veg,190.0
2800,Mutton Meals Combo,"South Indian,Biryani",Non-Veg,240.0
2801,Chilli Garlic Noodles,"Chinese,Indian",Veg,440.0
2802,Quick Lunch With Chapathi,"South Indian,North Indian",Veg,165.0
2803,Jain Kaju Masala,"North Indian,Jain",Veg,282.0
2804,Gharwali Khichdi With Papad,"North Indian,Chinese",Veg,200.0
2805,Mushroom Pulav,"South Indian,North Indian",Veg,210.0
2806,Cheese Malai Panneer Tikka - Small,"South Indian,North Indian",Veg,252.0
2807,Ginger Chicken Gravy,"North Indian,Arabian",Non-Veg,300.0
2808,Gobi 65(cauliflower),"North Indian,Jain",Veg,240.0
2809,Anjeer Milkshake,"North Indian,Jain",Veg,132.0
2810,Panneer Noodles,"South Indian,North Indian",Veg,210.0
2811,Schezwan Prawns Fried Rice,"North Indian,Arabian",Non-Veg,300.0
2812,Malai Paneer,"Chinese,Indian",Veg,440.0
2813,Schezwan Mushroom Noodles,"Chinese,Indian",Veg,440.0
2814,Mixed Schezwan Fried Rice,"Biryani,North Indian",Non-Veg,319.0
2815,Blueberry Smoothie,Desserts,Veg,155.0
2816,Mushroom Pepper Salt Small,"South Indian,North Indian",Veg,252.0
2817,Veg Samosa (2 Pcs),"South Indian,North Indian",Veg,76.0
2818,Aloo Puri,"Beverages,Chinese",Veg,79.0
2819,Parotta 2 Pieces + Green Pea's Masala (250 Ml),"Biryani,North Indian",Veg,189.0
2820,Keerai Koottu,"South Indian,Biryani",Veg,40.0
2821,Chilly Baby Corn,"Chinese,Indian",Veg,420.0
2822,Corn Capsicum Masalai Large,"South Indian,North Indian",Veg,286.0
2823,Schezwan Baby Corn Fried Rice,"Chinese,Indian",Veg,460.0
2824,Singapore Chilli Fish,"Arabian,North Indian",Non-Veg,278.0
2825,Chinese Combo 3 (Schezwan Noodles + Gobi 65),"North Indian,Jain",Veg,399.0
2826,Dark White Chocolate Cheese Sandwich,Fast Food,Veg,109.0
2827,Double Omelette Vadakari Mayo Sandwich,Fast Food,Non-Veg,145.0
2828,Chicken Corn Mayo Sandwich,Fast Food,Non-Veg,129.0
2829,Barbecue Chicken Sandwich,Fast Food,Non-Veg,149.0
2830,Jhili Mili Sheek Kabab,"Biryani,North Indian",Non-Veg,299.0
2831,Kesar Badam Shake,Desserts,Veg,129.0
2832,Cashew Fudge Ice Cream,Desserts,Veg,129.0
2833,Jain Paneer Manchurian (dry),"North Indian,Jain",Veg,252.0
2834,Peri Peri Corn Shawarma Plate,"Beverages,Chinese",Veg,148.0
2835,Cream Of Mutton Soup,"Biryani,North Indian",Non-Veg,159.0
2836,Litchi Mojito (350 Ml),"Beverages,Chinese",Veg,99.0
2837,Lacha Paratha,"Chinese,Indian",Veg,80.0
2838,Prawns Noodles,"North Indian,Arabian",Non-Veg,275.0
2839,Rose Falooda Mini,"South Indian,North Indian",Veg,205.0
2840,Chicken Keema Naan,"North Indian,Arabian",Non-Veg,75.0
2841,Mushroom Sautes With Ghee Rice,"South Indian,North Indian",Veg,250.0
2842,Dark Chocolate Cheese Sandwich,Fast Food,Veg,95.0
2843,Missi Special Roti,"North Indian,Chinese",Veg,90.0
2844,Bread Butter Jam Mayo,Fast Food,Veg,80.0
2845,Thai 5 Color Rice,"Chinese,Indian",Veg,600.0
2846,Spicy Fried Paneer,"South Indian,North Indian",Veg,170.0
2847,Cheese Chicken Shawarma Roll,"Beverages,Chinese",Non-Veg,124.0
2848,Babka Bread Loaf - Chocolate,"Bakery,Desserts",Veg,100.0
2849,Crunchy Nutella Thick Shake,Desserts,Veg,229.0
2850,Milk Sarbath,Desserts,Veg,90.0
2851,Mushroom Chettinadu,Indian,Veg,180.0
2852,Fried Idli (3 Pcs),"North Indian,Jain",Veg,114.0
2853,Amritsari Naan,"North Indian,Chinese",Veg,160.0
2854,Chicken Tikka,"Biryani,North Indian",Non-Veg,289.0
2855,Basundhi ( 1 Pc),"South Indian,North Indian",Veg,80.0
2856,Royal Faluda,Indian,Veg,180.0
2857,Malaysian Parotta,"South Indian,Biryani",Veg,80.0
2858,Chenna Masala,"South Indian,North Indian",Veg,180.0
2859,Cheesy Fish Shawarma Roll,"Beverages,Chinese",Non-Veg,134.0
2860,Egg Podi Mass,"South Indian,Biryani",Non-Veg,50.0
2861,Meduvadai (1 Pc),"South Indian,Biryani",Veg,20.0
2862,Palak Mutter Small,"South Indian,North Indian",Veg,210.0
2863,Choco Truffle Cake [1 Kg],"Bakery,Desserts",Non-Veg,762.71
2864,Dragon Prawns,"Biryani,North Indian",Non-Veg,349.0
2865,Bangalore Masala Dosa,"North Indian,Jain",Veg,105.0
2866,Kali Mirch Kebab,"Biryani,North Indian",Non-Veg,309.0
2867,Crispy Fry Veg,"Chinese,Indian",Veg,480.0
2868,Fettucine Mushroom,"South Indian,North Indian",Veg,210.0
2869,Malabar Fish Curry (king ?sh),Indian,Non-Veg,320.0
2870,Kaju Tamatar Curry,"Chinese,Indian",Veg,440.0
2871,Fanta,"Chinese,Indian",Veg,100.0
2872,Aloo Masala Cheese Toast,"Chinese,Indian",Veg,160.0
2873,Mushroom Matka Biriyani,"Chinese,Indian",Veg,680.0
2874,Spicy Paneer Shawarma Plate,"Beverages,Chinese",Veg,148.0
2875,Chocolate Fried Momos (4 Pcs),"Beverages,Chinese",Veg,148.0
2876,Corn Cheese Momo's,Desserts,Veg,125.0
2877,Chikoo Mocktail,Desserts,Veg,90.0
2878,Kal Dhosai (2 Pcs),"South Indian,Biryani",Veg,80.0
2879,Gopi Kadaai,"South Indian,North Indian",Veg,235.0
2880,Dutch Truffle Cake [eggless] [half Kg],"Bakery,Desserts",Veg,508.47
2881,Veg Manchow Soup,"Arabian,North Indian",Veg,128.0
2882,Spl Tandoori Prawns,"Biryani,North Indian",Non-Veg,349.0
2883,Aloo Paratha Combo,"South Indian,North Indian",Veg,215.0
2884,Paneer Tikka Masala Small,"South Indian,North Indian",Veg,260.0
2885,Strawberry Donuts,"Bakery,Desserts",Veg,42.37
2886,Butter Chicken Masala,"Arabian,North Indian",Non-Veg,278.0
2887,Vada,"South Indian,North Indian",Veg,40.0
2888,Choco Chip Muffin,"Bakery,Desserts",Veg,42.37
2889,Veg Mixed Noodles,"Chinese,Indian",Veg,460.0
2890,Khakhra Paneer Mayo Sandwich,Fast Food,Veg,125.0
2891,Boiled Egg,"Biryani,North Indian",Non-Veg,45.0
2892,Methi Naan,"North Indian,Arabian",Veg,45.0
2893,Cream Of Chicken Soup,"Biryani,North Indian",Non-Veg,159.0
2894,Rohini Gobi Tikka - Small,"South Indian,North Indian",Veg,240.0
2895,Prawn Chettinadu,Indian,Non-Veg,260.0
2896,Chilli Chicken Lollipop,"South Indian,Biryani",Non-Veg,240.0
2897,Thousand Island Cheese Grilled Sandwich,Desserts,Veg,164.0
2898,Crispy Corn,"Chinese,Indian",Veg,300.0
2899,Raspberry With Mango,"Bakery,Desserts",Non-Veg,50.85
2900,Salt Rusk [200 Gms],"Bakery,Desserts",Veg,32.8
2901,Mayonnaise Sauce,"North Indian,Arabian",Veg,30.0
2902,Cheesy Parotta Fish Shawarma Roll,"Beverages,Chinese",Non-Veg,147.0
2903,Black Currant Cake [eggless] [half Kg],"Bakery,Desserts",Veg,444.92
2904,Paneer Masala,"South Indian,Biryani",Veg,180.0
2905,Phulka ( 1 Pc ),"Arabian,North Indian",Veg,15.0
2906,Chicken Fried Rice With Chicken Manchurian [250 Ml],"Biryani,North Indian",Non-Veg,259.0
2907,Daltadka,"Chinese,Indian",Veg,260.0
2908,Cheese Sandwich Toast,"Chinese,Indian",Veg,180.0
2909,Malai Kulfi,Desserts,Veg,90.0
2910,Panneer Manchurian Dry,"South Indian,North Indian",Veg,220.0
2911,Pasta Mushroom Tandoori Cheese Sandwich,Fast Food,Veg,125.0
2912,Corn Lays Mayo Sandwich,Fast Food,Veg,109.0
2913,Manchurian Baby Corn,"North Indian,Chinese",Veg,240.0
2914,Rumali Special Roti,"North Indian,Chinese",Veg,90.0
2915,Apple Butterscotch Pastry [eggless],"Bakery,Desserts",Veg,59.32
2916,Veg Manchurian Ball,"Biryani,North Indian",Veg,215.0
2917,Dragon Prawn,"Arabian,North Indian",Non-Veg,348.0
2918,Egg Kalakki (1 Pc),"South Indian,Biryani",Non-Veg,40.0
2919,Spicy Fish Shawarma Roll,"Beverages,Chinese",Non-Veg,134.0
2920,Veg Sandwich (Plain),Fast Food,Veg,65.0
2921,Chicken Tikka (7 Pcs),"North Indian,Arabian",Non-Veg,260.0
2922,Vanjaram Fish Fry (1 Pc),"North Indian,Arabian",Non-Veg,310.0
2923,Chicken Liver Gravy,"South Indian,Biryani",Non-Veg,95.0
2924,Cutlet Chaat,"Beverages,Chinese",Veg,89.0
2925,Schezwan Chicken Bread Omelet,"Beverages,Chinese",Non-Veg,84.0
2926,Kaalan (1 Plate),"Beverages,Chinese",Veg,89.0
2927,Ginger Mushroom,"Chinese,Indian",Veg,400.0
2928,Chicken Kati Roll,"Arabian,North Indian",Non-Veg,98.0
2929,Berry Pepper Shot Juice,Desserts,Veg,104.0
2930,Bhindi Fry,"South Indian,North Indian",Veg,155.0
2931,Continental Veg Sandwich,"South Indian,North Indian",Veg,100.0
2932,Spaghetti Brumese,"South Indian,North Indian",Veg,200.0
2933,Aloo Manchurian Gravy,"South Indian,North Indian",Veg,155.0
2934,Royal Blueberry Cake [1 Kg],"Bakery,Desserts",Non-Veg,889.83
2935,Mega Veg Subz,"North Indian,Arabian",Veg,130.0
2936,Strawberry Icecream,"South Indian,North Indian",Veg,115.0
2937,Green Coriandar Fried Rice Large,"South Indian,North Indian",Veg,305.0
2938,Special Chicken Biryani,"North Indian,Arabian",Non-Veg,275.0
2939,Peanut Butter Cheese Sandwich,Fast Food,Veg,95.0
2940,Fig And Honey Ice Cream With Topping,Desserts,Veg,155.0
2941,Pahadi Paneer Platter,"North Indian,Chinese",Veg,620.0
2942,Chicken Hyderabadi,Indian,Non-Veg,260.0
2943,Shezwan Veg Fried Rice,Indian,Veg,150.0
2944,Barbecue Paneer Shawarma Roll,"Beverages,Chinese",Veg,129.0
2945,Veg Jalfrazi,"South Indian,North Indian",Veg,139.0
2946,Chikoo ( Sapota ) (1 Litre),"Beverages,Chinese",Veg,229.0
2947,Lasooni Paneer Tikka,"Biryani,North Indian",Veg,269.0
2948,Chole Batura,"South Indian,North Indian",Veg,120.0
2949,Mushroom Kothu Parotta,Indian,Veg,140.0
2950,Boiled Egg Masala Mayo Sandwich,Fast Food,Non-Veg,125.0
2951,Panner Satay - Large,"South Indian,North Indian",Veg,350.0
2952,Golden Fried Babycorn,"North Indian,Chinese",Veg,250.0
2953,Tandoori Chicken Mayo Sandwich,Fast Food,Non-Veg,139.0
2954,Dhal Fry ( Yellow Dhal ) Small,"South Indian,North Indian",Veg,150.0
2955,Achari Prawns Tikka,"Biryani,North Indian",Non-Veg,349.0
2956,Special Kesar Faloodas,"North Indian,Jain",Veg,180.0
2957,Pepper Chicken Roll,"Arabian,North Indian",Non-Veg,128.0
2958,Double Omelette Corn Cheese,Fast Food,Non-Veg,145.0
2959,Tawa Pulao Jumbo Family Pack,"North Indian,Jain",Veg,499.0
2960,Black Currant Cake [half Kg],"Bakery,Desserts",Non-Veg,402.54
2961,Chocolate Ice Cream With Toppings,Desserts,Veg,104.0
2962,Subzi Masaledaar,"North Indian,Chinese",Veg,260.0
2963,Onion Paratha,"Chinese,Indian",Veg,120.0
2964,Steam Rice,"Chinese,Indian",Veg,200.0
2965,Double Burger,"North Indian,Arabian",Veg,120.0
2966,Peanut Butter Choco Sandwich,Fast Food,Veg,109.0
2967,Double Omelette Lays Mayo Sandwich,Fast Food,Non-Veg,145.0
2968,Very Berry Strawberry Mocktail,Desserts,Veg,104.0
2969,Crumbed Mushroom,"Chinese,Indian",Veg,440.0
2970,Taj Special Chilli Chicken Dry,"North Indian,Arabian",Non-Veg,325.0
2971,Chicken Corn Tandoori Cheese Sandwich,Fast Food,Non-Veg,149.0
2972,Black Current Icecream,"South Indian,North Indian",Veg,115.0
2973,Boiled Egg Chicken Thousand Island Mayo Sandwich,Fast Food,Non-Veg,169.0
2974,Special Grilled Mexican Wrap,"Chinese,Indian",Veg,300.0
2975,Kadhai Prawns,"Arabian,North Indian",Non-Veg,338.0
2976,Butter Roast,"South Indian,North Indian",Veg,150.0
2977,Plain Uttapam,"South Indian,North Indian",Veg,85.0
2978,Honey Chilli Potato Small,"South Indian,North Indian",Veg,250.0
2979,Blueberry White Chocolate Cake [eggless] [1 Kg],"Bakery,Desserts",Veg,1059.32
2980,Salt & Pepper Baby Corn Gravy,"North Indian,Chinese",Veg,250.0
2981,Pineapple Cake [1 Kg],"Bakery,Desserts",Non-Veg,677.97
2982,Spicy Paneer Parotta Shawarma Roll,"Beverages,Chinese",Veg,124.0
2983,Idly Fry,"South Indian,North Indian",Veg,160.0
2984,Dates Falooda,"Beverages,Chinese",Veg,139.0
2985,Mutton Kari Square Mix Parotta,"South Indian,Biryani",Non-Veg,220.0
2986,Manchurian Gobi Gravy,"North Indian,Chinese",Veg,250.0
2987,Nethili Fish Podimass (2 Eggs),"South Indian,Biryani",Non-Veg,180.0
2988,Fish Mirchi Masala,"Arabian,North Indian",Non-Veg,288.0
2989,Chocolicious French Fries,Fast Food,Veg,129.0
2990,Mutton Thoppiyacha,"South Indian,Biryani",Non-Veg,380.0
2991,Oreo And Nutella Gangster Thick Shake,Desserts,Veg,229.0
2992,Samosa Channa,"Beverages,Chinese",Veg,84.0
2993,Chilly Garlic Fried Rice Small,"South Indian,North Indian",Veg,200.0
2994,Chinese Chicken Roast,"Biryani,North Indian",Non-Veg,299.0
2995,Bbq Fish Fillet,Indian,Non-Veg,320.0
2996,Peri Peri Fish Shawarma Roll,"Beverages,Chinese",Non-Veg,134.0
2997,Roti (W) Paneer Butter Masala,"South Indian,North Indian",Veg,140.0
2998,Egg Pouch,"Arabian,North Indian",Non-Veg,60.0
2999,Ferrero Rocher Milkshake,"Chinese,Indian",Veg,340.0
3000,Kuboos,"North Indian,Arabian",Veg,30.0
3001,Stuffed Capsicum Masala Small,"South Indian,North Indian",Veg,260.0
3002,Bbq Fish Pomfret,Indian,Non-Veg,450.0
3003,Spinach Paneer Tandoori Mayo Sandwich,Fast Food,Veg,124.0
3004,Mexican Shawarma Roll,"Arabian,North Indian",Non-Veg,118.0
3005,Schezwan Noodles Large,"South Indian,North Indian",Veg,305.0
3006,Garlic Paneer,"Chinese,Indian",Veg,420.0
3007,Jain Mattar Methi,"North Indian,Jain",Veg,228.0
3008,Barbecue Fish Shawarma Plate,"Beverages,Chinese",Non-Veg,179.0
3009,Special Mix Chaat,"Beverages,Chinese",Veg,94.0
3010,Makki Special Roti,"North Indian,Chinese",Veg,90.0
3011,Lemon Grass Tea In Chai Flask (500 Ml),"Beverages,Chinese",Veg,154.0
3012,Veg Biryani Combo,"South Indian,North Indian",Veg,270.0
3013,Salted Kulukki Lemon,Desserts,Veg,77.0
3014,Chicken Jade Soup,"Biryani,North Indian",Non-Veg,179.0
3015,Barbecue Chicken Shawarma Plate,"Beverages,Chinese",Non-Veg,148.0
3016,Egg Chettinad Masala,Indian,Non-Veg,130.0
3017,Cold Coffee (1 Litre),"Beverages,Chinese",Veg,229.0
3018,Mushroom Manchurian Dry Small,"South Indian,North Indian",Veg,240.0
3019,Paratha,"South Indian,North Indian",Veg,75.0
3020,Spinach Mushroom Cheese Sandwich,Fast Food,Veg,109.0
3021,Schezwan Prawn,"Arabian,North Indian",Non-Veg,338.0
3022,Kadai Wala Paneer,"North Indian,Chinese",Veg,250.0
3023,Hot & Sour Mushroom Soup,"North Indian,Arabian",Veg,130.0
3024,Nungu With Tender Coconut (500 Ml),"Beverages,Chinese",Veg,148.0
3025,Garlic Fried Rice,"South Indian,North Indian",Veg,210.0
3026,Veg Schezwan Rice,"South Indian,Biryani",Veg,110.0
3027,Namma Chennai Pizza[8 Inch],"Chinese,Indian",Veg,420.0
3028,Onion Dosai,"South Indian,North Indian",Veg,130.0
3029,Jaljeera,Desserts,Veg,77.0
3030,Special Paneer Fried Rice,"North Indian,Chinese",Veg,250.0
3031,Hunan Paneer,"Chinese,Indian",Veg,480.0
3032,Capsicum Cheese Sandwich,Fast Food,Veg,94.0
3033,Mango Icecream,"South Indian,North Indian",Veg,115.0
3034,Bread Omelettte,"Arabian,North Indian",Non-Veg,88.0
3035,Bread Omelette Tandoori Mayo Sandwich,Fast Food,Non-Veg,129.0
3036,Kheema Hyederabadi,"Arabian,North Indian",Non-Veg,318.0
3037,Egg Kothu Parotta,"South Indian,Biryani",Non-Veg,160.0
3038,Black Forest Pastry [eggless],"Bakery,Desserts",Veg,59.32
3039,Mutter Panner Masala,"South Indian,North Indian",Veg,135.0
3040,Kaju Kofta Guest Special,"South Indian,North Indian",Veg,161.0
3041,Mexican Rice & Special Paneer Gravy,"Chinese,Indian",Veg,500.0
3042,Baby Corn Matka Biriyani,"Chinese,Indian",Veg,680.0
3043,Mushroom Manchurian Dry Large,"South Indian,North Indian",Veg,350.0
3044,Singapore Fried Rice,"South Indian,North Indian",Veg,210.0
3045,Focaccia Mushroom Mayo Sandwich,Fast Food,Veg,165.0
3046,Chapati (1 Pc),"North Indian,Arabian",Veg,20.0
3047,Chicken  Dum Biryani,"North Indian,Arabian",Non-Veg,210.0
3048,Choco Fudge Cake [eggless] [1 Kg],"Bakery,Desserts",Veg,889.83
3049,Mysore Bonda (4 Pcs),"South Indian,North Indian",Veg,85.0
3050,Paneer Briyani Small,"South Indian,North Indian",Veg,225.0
3051,Chana Mayo Tandoori Sandwich,Fast Food,Veg,100.0
3052,Peri Peri Corn Shawarma Roll,"Beverages,Chinese",Veg,124.0
3053,Prawn Maggi,"Beverages,Chinese",Non-Veg,124.0
3054,Prawn Momos (5 Pcs),"Beverages,Chinese",Non-Veg,144.0
3055,Double Omelette Chicken Tandoori Mayo Sandwich,Fast Food,Non-Veg,169.0
3056,Schezwan Noodles + Gobi Manchurian,"Chinese,Indian",Veg,460.0
3057,Paneer Stuffed Paratha,"North Indian,Chinese",Veg,140.0
3058,Dahi Pani Puri,"Beverages,Chinese",Veg,69.0
3059,Belgian Chips + Mississippi Mud,Desserts,Veg,296.0
3060,Veg Roll,Desserts,Veg,95.0
3061,Rava Kesari,"South Indian,North Indian",Veg,76.0
3062,Bread Omelette Mushroom Mayo Sandwich,Fast Food,Non-Veg,129.0
3063,Pesto Pizza[8 Inch],"Chinese,Indian",Veg,420.0
3064,Onion Pakoda,"South Indian,North Indian",Veg,45.0
3065,Mushroom Tandoori Cheese Sandwich,Fast Food,Veg,125.0
3066,Chicken Pulao,"Biryani,North Indian",Non-Veg,265.0
3067,Spinach Paneer Mayo Sandwich,Fast Food,Veg,109.0
3068,Paneer 95,"Chinese,Indian",Veg,290.0
3069,Thai Red Curry Rice,"Chinese,Indian",Veg,700.0
3070,Mysore Bonda,"South Indian,North Indian",Veg,65.0
3071,Palak Mushroom,"South Indian,North Indian",Veg,190.0
3072,Chilly Cheese Sandwich,"South Indian,North Indian",Veg,95.0
3073,Banana Walnut Muffin,"Bakery,Desserts",Veg,42.37
3074,Cap Juice Crush,Desserts,Veg,129.0
3075,Thai Wok Noodles,"Chinese,Indian",Veg,600.0
3076,Aloo Mutter,"South Indian,North Indian",Veg,180.0
3077,Prawn Fry Rice,"South Indian,Biryani",Non-Veg,260.0
3078,Murg Malai Tikka,"Arabian,North Indian",Non-Veg,288.0
3079,Navarathana Kuruma Small,"South Indian,North Indian",Veg,225.0
3080,Continental Club Sandwich,"South Indian,North Indian",Veg,120.0
3081,Pasanda Paneer,"North Indian,Chinese",Veg,206.0
3082,Mutton Kaima Parotta,"South Indian,Biryani",Non-Veg,230.0
3083,Strawberry Avocado Mocktail,Desserts,Veg,159.0
3084,Spicy Paneer Bread Omelet,"Beverages,Chinese",Veg,84.0
3085,Fish Pepper & Salt,"Biryani,North Indian",Non-Veg,345.0
3086,Mushroom Roti Chukka,"Chinese,Indian",Veg,340.0
3087,Karaikudi Nattu Kozi Kozhambu,Indian,Non-Veg,300.0
3088,Spicy Capsicum Mayo Sandwich,Fast Food,Veg,80.0
3089,Veg Makhanwala Small,"South Indian,North Indian",Veg,260.0
3090,Kashmiri Pulao Small,"South Indian,North Indian",Veg,219.0
3091,Bottle Masala Chaas,"North Indian,Chinese",Veg,240.0
3092,Thread Paneer [4pcs],"Chinese,Indian",Veg,520.0
3093,Achari Mushroom Tikka,"Chinese,Indian",Veg,400.0
3094,Mushroom Hariyali Tikka,"Biryani,North Indian",Veg,269.0
3095,Pita Vadakari Mayo Sandwich,Fast Food,Veg,135.0
3096,Brownie Chocolate Strawberry Sandwich,Fast Food,Veg,129.0
3097,Lasooni Prawns Tikka,"Biryani,North Indian",Non-Veg,349.0
3098,Lasooni Palak,"North Indian,Chinese",Veg,240.0
3099,Special Mushroom Fried Rice,"North Indian,Chinese",Veg,250.0
3100,Mushroom Masala Dosa,"North Indian,Jain",Veg,155.0
3101,Thai Chill Paneer,"Chinese,Indian",Veg,250.0
3102,Chocolate Banana Nuts Grilled Sandwich,Fast Food,Veg,129.0
3103,Mango Choco Banana Sandwich,Fast Food,Veg,109.0
3104,Thai Tomato Soup,"North Indian,Arabian",Veg,90.0
3105,Mix Matka Biryani,"Chinese,Indian",Veg,740.0
3106,Methi Paratha,"North Indian,Chinese",Veg,120.0
3107,Medu Vada (1 Pc),"North Indian,Jain",Veg,38.0
3108,Cheese Murukku Sandwich,"Chinese,Indian",Veg,140.0
3109,Butter Mutton,"South Indian,Biryani",Non-Veg,380.0
3110,Capsicum Bharwa Subzi,"North Indian,Chinese",Veg,290.0
3111,2 Parotta With Chilli Egg Semi Gravy,"Biryani,North Indian",Non-Veg,189.0
3112,Green Pista Mocktail,Desserts,Veg,104.0
3113,Dahi Poori,"South Indian,North Indian",Veg,90.0
3114,Medhu Vadai (1 Pc),"South Indian,North Indian",Veg,43.0
3115,Mango Milkshake (350 Ml),"Beverages,Chinese",Veg,89.0
3116,Singapore Fried Rice  Large,"South Indian,North Indian",Veg,295.0
3117,Ginger Garlic Fried Rice Large,"South Indian,North Indian",Veg,305.0
3118,Continental Cheese Sandwich,"South Indian,North Indian",Veg,140.0
3119,Bread Butter Jam Cheese,Fast Food,Veg,79.0
3120,Docky Docky Mocktail,Desserts,Veg,104.0
3121,The New Box Special,"Chinese,Indian",Veg,460.0
3122,Choco-strawberry Cake Pastry [eggless],"Bakery,Desserts",Veg,59.32
3123,Stuffed Paratha Aloo,"South Indian,North Indian",Veg,148.0
3124,Chicken Reshmi Kabab,Indian,Non-Veg,340.0
3125,Chicken Kothu Parotta,Indian,Non-Veg,170.0
3126,Egg Keema Masala,Indian,Non-Veg,140.0
3127,Dosa(1)+Chapathi(2),"South Indian,North Indian",Veg,150.0
3128,Thalakkari Fry,"South Indian,Biryani",Non-Veg,150.0
3129,Thousand Island Vadakari Mayo Sandwich,Fast Food,Veg,119.0
3130,Vegetable Kadaai,"South Indian,North Indian",Veg,235.0
3131,Strawberry Milkshake (350 Ml),"Beverages,Chinese",Veg,94.0
3132,Vegetable Soup,"North Indian,Jain",Veg,84.0
3133,Butter Phulka(3) With Kaju Masala,"North Indian,Jain",Veg,190.0
3134,Thai Pathai Noodles,"Chinese,Indian",Veg,600.0
3135,Cashewnut Mint Pulao,"Chinese,Indian",Veg,360.0
3136,Chilli Potato,"North Indian,Chinese",Veg,220.0
3137,Crab Chettinad Special,Indian,Non-Veg,220.0
3138,Pita Mushroom Mayo Sandwich,Fast Food,Veg,135.0
3139,Maggi Mushroom Mayo Sandwich,Fast Food,Veg,109.0
3140,Rasamalai (1 Pc),"South Indian,North Indian",Veg,76.0
3141,Broccoli Soup,"Beverages,Chinese",Veg,140.0
3142,Mushroom Briyani,"South Indian,North Indian",Veg,210.0
3143,Vegetable Manchurian(Dry),"North Indian,Jain",Veg,240.0
3144,Pudhina(mint) Cheese Dosa,"North Indian,Jain",Veg,135.0
3145,Garlic Mushroom,"Chinese,Indian",Veg,400.0
3146,Fettucine Vegetable,"South Indian,North Indian",Veg,200.0
3147,Mugalaai Chicken,"South Indian,Biryani",Non-Veg,280.0
3148,Poori Kurma,"South Indian,North Indian",Veg,65.0
3149,Aloo Capsicum,"North Indian,Arabian",Veg,170.0
3150,Choco Strawberry Cake [eggless] [half Kg],"Bakery,Desserts",Veg,508.47
3151,Continental Supreme Sandwich,"South Indian,North Indian",Veg,160.0
3152,Gobi Dosa,Indian,Veg,140.0
3153,Buhari's Special Boneless Chicken Masala,"Biryani,North Indian",Non-Veg,295.0
3154,Dates Shake (350 Ml),"Beverages,Chinese",Veg,94.0
3155,Chat Patta Panneer Tikka - Large,"South Indian,North Indian",Veg,343.0
3156,Idiyappam [5 Pieces],"Biryani,North Indian",Veg,79.0
3157,Fried Chicken Grilled Sandwich,"Beverages,Chinese",Non-Veg,118.0
3158,Blue Curacao Mojito (350 Ml),"Beverages,Chinese",Veg,94.0
3159,American Choupsuey,"Chinese,Indian",Veg,500.0
3160,Nungu And Tender Coconut With Lime (500 Ml),"Beverages,Chinese",Veg,148.0
3161,Cheese Tawa Pulao,"Chinese,Indian",Veg,380.0
3162,Special Mix Veg Curry,"South Indian,North Indian",Veg,190.0
3163,Kadai Biryani,"North Indian,Arabian",Non-Veg,290.0
3164,Spicy Corn Shawarma Roll,"Beverages,Chinese",Veg,124.0
3165,Schezwan Veg Maggi,"Beverages,Chinese",Veg,84.0
3166,Sphaghetti Aglio-e-olio,"Chinese,Indian",Veg,420.0
3167,Chilly Mushroom Small,"South Indian,North Indian",Veg,260.0
3168,Chilli Baby Corn,Indian,Veg,170.0
3169,Kadai Paneer,"Chinese,Indian",Veg,440.0
3170,Tariwala Aloo,"North Indian,Chinese",Veg,220.0
3171,Butter Kulcha,"North Indian,Arabian",Veg,45.0
3172,Rasagulla (1 Pc),"South Indian,North Indian",Veg,60.0
3173,Cheese Capsicum Uttapam,"North Indian,Jain",Veg,150.0
3174,Sappota (chikoo) Fresh Fruit Milkshake,"South Indian,North Indian",Veg,175.0
3175,Aloo Tikka Subz,"North Indian,Arabian",Veg,170.0
3176,Cinnamon & Sugar Donuts,"Bakery,Desserts",Veg,42.37
3177,Grape Lime,"North Indian,Arabian",Veg,40.0
3178,Punjabi Koftha Small,"South Indian,North Indian",Veg,233.0
3179,Butter Garlic Bread,"Chinese,Indian",Veg,300.0
3180,Corn Sandwich,Desserts,Veg,95.0
3181,Mushroom Augratin,"South Indian,North Indian",Veg,210.0
